SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32025,fa24fa84-91ce-4e1b-8d13-8adde5a7aa5a,,160914002C01,RightTable,160914002C01.rcp,True,0.04388418,-0.01690698,-0.0003141887,2026/06/20 14:49:39,103,ME,320.4275,319.6375,0,100,,22SAA0009,4,2026/06/20 14:51:22,
,fa24fa84-91ce-4e1b-8d13-8adde5a7aa5a,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 14:49:47,95,ME,141.6436,272.7714,0,95,,22SAA0009,0,2026-06-20 14:51:22,
