SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31873,d28c5780-6e37-4ad9-b0dd-063cee3fa742,,160914002C01,RightTable,160914002C01.rcp,True,-0.04974391,0.004361132,0.003319472,2026/06/19 16:43:07,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/19 16:44:51,
,d28c5780-6e37-4ad9-b0dd-063cee3fa742,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-19 16:43:15,95,ME,141.6593,272.6775,0,95,,22SAA0009,0,2026-06-19 16:44:50,
