SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31782,1c28b62b-9e81-4808-b3a0-f826d87f4344,,160914002C01,RightTable,160914002C01.rcp,True,0.05224662,0.00383814,-0.007759095,2026/06/19 12:14:01,104,Admin,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/19 12:15:45,
,1c28b62b-9e81-4808-b3a0-f826d87f4344,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-19 12:14:09,95,Admin,141.6115,272.7804,0,95,,22SAA0009,0,2026-06-19 12:15:44,
