SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32036,e544c820-9015-4fb3-b679-a35f62eee973,,160914002C01,RightTable,160914002C01.rcp,True,0.03656006,0.007293692,-0.00001366038,2026/06/20 15:15:03,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/20 15:16:47,
,e544c820-9015-4fb3-b679-a35f62eee973,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 15:15:11,95,ME,141.6449,272.764,0,95,,22SAA0009,0,2026-06-20 15:16:46,
