SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31855,30bccced-0cd3-474e-a72a-514160d156bc,,160914002C01,RightTable,160914002C01.rcp,True,-0.01599127,-0.004333275,-0.000792302,2026/06/19 15:14:18,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/19 15:16:02,
,30bccced-0cd3-474e-a72a-514160d156bc,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-19 15:14:26,95,ME,141.6416,272.7115,0,95,,22SAA0009,0,2026-06-19 15:16:01,
