SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31939,2a5e874e-f7f5-444f-914f-2164ab7e8adf,,160914002C01,RightTable,160914002C01.rcp,True,0.009705032,-0.01098594,0.002308604,2026/06/20 11:21:18,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/20 11:23:01,
,2a5e874e-f7f5-444f-914f-2164ab7e8adf,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 11:21:26,95,ME,141.6549,272.737,0,95,,22SAA0009,0,2026-06-20 11:23:01,
