SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31816,125e4f66-d4f6-46c2-a1c0-54ce14148fa2,,160914002C01,RightTable,160914002C01.rcp,True,-0.007387714,0.01370107,0.01028627,2026/06/19 13:27:10,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/19 13:28:53,
,125e4f66-d4f6-46c2-a1c0-54ce14148fa2,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-19 13:27:18,95,ME,141.6893,272.7192,0,95,,22SAA0009,0,2026-06-19 13:28:53,
