SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32140,3007ebab-5580-4957-9488-323e212457de,,160914002C01,RightTable,160914002C01.rcp,True,-0.03411865,-0.000005287438,0.008879246,2026/06/22 02:14:34,103,Admin,320.4275,319.6375,0,100,,22SAA0009,4,2026/06/22 02:16:17,
,3007ebab-5580-4957-9488-323e212457de,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-22 02:14:42,95,Admin,141.6832,272.6926,0,95,,22SAA0009,0,2026-06-22 02:16:17,
