SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32039,4ee30944-7118-41e7-9ddd-c04363e4420c,,160914002C01,RightTable,160914002C01.rcp,True,0.01080213,0.01983702,0.003141887,2026/06/20 15:21:53,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/20 15:23:37,
,4ee30944-7118-41e7-9ddd-c04363e4420c,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 15:22:01,95,ME,141.6585,272.738,0,95,,22SAA0009,0,2026-06-20 15:23:36,
