SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32130,df1bf808-8697-4d0b-bdb6-5a1d007be4a9,,160914002C01,RightTable,160914002C01.rcp,True,-0.06928477,0.03889234,0.01453464,2026/06/22 01:53:45,104,Admin,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/22 01:55:29,
,df1bf808-8697-4d0b-bdb6-5a1d007be4a9,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-22 01:53:53,95,Admin,141.7076,272.6569,0,95,,22SAA0009,0,2026-06-22 01:55:28,
