SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32058,cc5a65aa-9951-4073-9ebb-16a0b29806d3,,160914002C01,RightTable,160914002C01.rcp,True,0.03857714,0.02303588,-0.007267321,2026/06/20 16:05:26,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/20 16:07:10,
,cc5a65aa-9951-4073-9ebb-16a0b29806d3,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 16:05:34,95,ME,141.6137,272.7667,0,95,,22SAA0009,0,2026-06-20 16:07:09,
