SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32004,7148db09-169c-4eec-8a7e-5090c3aa64bf,,160914002C01,RightTable,160914002C01.rcp,True,0.03947205,0.09174345,0.01105125,2026/06/20 13:55:27,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/20 13:57:10,
,7148db09-169c-4eec-8a7e-5090c3aa64bf,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 13:55:35,95,ME,141.6926,272.766,0,95,,22SAA0009,0,2026-06-20 13:57:10,
