SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31812,170f9a32-8180-44cd-859e-1c254a3991a0,,160914002C01,RightTable,160914002C01.rcp,True,-0.02361975,-0.03405821,0.00143434,2026/06/19 13:19:19,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/19 13:21:03,
,170f9a32-8180-44cd-859e-1c254a3991a0,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-19 13:19:27,95,ME,141.6512,272.7037,0,95,,22SAA0009,0,2026-06-19 13:21:02,
