SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32029,3951cac8-b364-40c5-aa50-07c0ac7ff2c7,,160914002C01,RightTable,160914002C01.rcp,True,0.008361933,-0.004882613,0.001366038,2026/06/20 14:58:19,104,ME,320.4275,319.6375,0,101,,22SAA0009,4,2026/06/20 15:00:03,
,3951cac8-b364-40c5-aa50-07c0ac7ff2c7,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 14:58:28,95,ME,141.6509,272.7357,0,95,,22SAA0009,0,2026-06-20 15:00:03,
