SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31963,d3105972-2ab2-4193-bfcb-302a45ec845e,,160914002C01,RightTable,160914002C01.rcp,True,-0.000002297602,0.01739502,0.007567849,2026/06/20 12:19:45,103,ME,320.4275,319.6375,0,100,,22SAA0009,4,2026/06/20 12:21:29,
,d3105972-2ab2-4193-bfcb-302a45ec845e,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 12:19:53,95,ME,141.6776,272.7268,0,95,,22SAA0009,0,2026-06-20 12:21:28,
