SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32103,f76f7db0-4047-4d09-b0e7-6575ec22121e,,160914002C01,RightTable,160914002C01.rcp,True,0.05257678,0.1004214,0.020272,2026/06/22 00:55:58,102,Admin,320.4275,319.6375,0,100,,22SAA0009,4,2026/06/22 00:57:41,
,f76f7db0-4047-4d09-b0e7-6575ec22121e,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-22 00:56:05,95,Admin,141.7323,272.7783,0,95,,22SAA0009,0,2026-06-22 00:57:40,
