SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32098,97c09b05-14e1-4637-b51c-94d3bf7304be,,160914002C01,RightTable,160914002C01.rcp,True,-0.05983678,0.0797562,0.01603728,2026/06/22 00:46:20,103,Admin,320.4275,319.6375,0,100,,22SAA0009,4,2026/06/22 00:48:03,
,97c09b05-14e1-4637-b51c-94d3bf7304be,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-22 00:46:27,95,Admin,141.7141,272.6662,0,95,,22SAA0009,0,2026-06-22 00:48:02,
