SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31884,b4b913c7-b839-4912-a385-7acea297a0c1,,160914002C01,RightTable,160914002C01.rcp,True,0.01793237,0.08349866,0.008209887,2026/06/19 17:06:42,105,ME,320.4275,319.6375,0,102,,22SAA0009,4,2026/06/19 17:08:27,
,b4b913c7-b839-4912-a385-7acea297a0c1,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-19 17:06:51,95,ME,141.6804,272.7447,0,95,,22SAA0009,0,2026-06-19 17:08:26,
