SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
32013,1dfa16ac-bd71-40ef-aa39-a68c65d09a74,,160914002C01,RightTable,160914002C01.rcp,True,0.0117191,-0.004332552,0.004617208,2026/06/20 14:21:58,103,ME,320.4275,319.6375,0,100,,22SAA0009,4,2026/06/20 14:23:41,
,1dfa16ac-bd71-40ef-aa39-a68c65d09a74,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-20 14:22:05,95,ME,141.6649,272.7388,0,95,,22SAA0009,0,2026-06-20 14:23:40,
