SN,ID,Barcode,ProductId,CutedTable,Recipe_Name,Result,OffsetX,OffsetY,RotateAngle,Start_time,Tact_time,OperatorID,Length,Width,ConveyorSpeed,CuttingTime,Message,MachineID,SubBoardCount,End_time,FixtureBarcode
31828,81af975e-9c7d-41a1-a9d7-65762e155dfb,,160914002C01,RightTable,160914002C01.rcp,True,-0.04833892,0.02472104,-0.002131019,2026/06/19 13:56:44,102,ME,320.4275,319.6375,0,100,,22SAA0009,4,2026/06/19 13:58:27,
,81af975e-9c7d-41a1-a9d7-65762e155dfb,,160914002C01,RightTable,160914002C01.rcp,True,0,0,0,2026-06-19 13:56:51,95,ME,141.6358,272.6793,0,95,,22SAA0009,0,2026-06-19 13:58:26,
